link,id_apto,precio,cant_habitaciones,longitud,latitud
https://fincaraiz.com.co/inmueble/apartamento-en-arriendo/zona-oeste/cali/7658614,7658614,2600000,4,-76.54817962646484,3.4458227157592773
https://fincaraiz.com.co/inmueble/apartamento-en-arriendo/comuneros/cali/7659798,7659798,400000,3,-76.49297332763672,3.410220146179199
https://fincaraiz.com.co/inmueble/apartamento-en-arriendo/valle-del-lii/cali/7659501,7659501,1100000,3,-76.531982421875,3.4516468048095703
https://fincaraiz.com.co/inmueble/apartamento-en-arriendo/valle-del-lili/cali/7387828,7387828,1980000,2,-76.51068878173828,3.369389057159424
https://fincaraiz.com.co/inmueble/apartamento-en-arriendo/santa-anita/cali/7657471,7657471,1500000,3,-76.53910064697266,3.403611183166504
https://fincaraiz.com.co/inmueble/apartamento-en-arriendo/valle-del-lili/cali/7662684,7662684,800000,2,-76.51557159423828,3.378340721130371
https://fincaraiz.com.co/inmueble/apartamento-en-arriendo/el-limonar/cali/7712024,7712024,1900000,3,-76.5445785522461,3.399449110031128
https://fincaraiz.com.co/inmueble/apartamento-en-arriendo/el-ingenio/cali/7556419,7556419,1900000,1,-76.5250015258789,3.384000062942505
https://fincaraiz.com.co/inmueble/apartamento-en-arriendo/la-flora/cali/7688514,7688514,1800000,2,-76.5223159790039,3.490323305130005
https://fincaraiz.com.co/inmueble/apartamento-en-arriendo/la-nueva-base/cali/7661927,7661927,670000,3,-76.49186706542969,3.4474520683288574
https://fincaraiz.com.co/inmueble/apartamento-en-arriendo/salomia/cali/7662447,7662447,700000,3,-76.49890899658203,3.464818239212036
https://fincaraiz.com.co/inmueble/apartamento-en-arriendo/la-selva/cali/7646932,7646932,700000,2,-76.52799987792969,3.4089999198913574
https://fincaraiz.com.co/inmueble/apartamento-en-arriendo/santa-teresita/cali/7662412,7662412,9500000,3,-76.55083465576172,3.4486730098724365
https://fincaraiz.com.co/inmueble/apartamento-en-arriendo/el-penon/cali/7663110,7663110,2800000,2,-76.54369354248047,3.4490394592285156
https://fincaraiz.com.co/inmueble/apartamento-en-arriendo/valle-del-lili/cali/7678085,7678085,1000000,2,-76.52100372314453,3.371000051498413
https://fincaraiz.com.co/inmueble/apartamento-en-arriendo/brisas-de-los-alamos/cali/7630483,7630483,1400000,2,-76.50800323486328,3.490000009536743
https://fincaraiz.com.co/inmueble/apartamento-en-arriendo/poblado-campestre/cali/7632739,7632739,600000,2,-76.45899963378906,3.4049999713897705
https://fincaraiz.com.co/inmueble/apartamento-en-arriendo/el-guabal/cali/7501065,7501065,1000000,2,-76.5250015258789,3.4179999828338623
https://fincaraiz.com.co/inmueble/apartamento-en-arriendo/ciudad-cordoba/cali/7390901,7390901,470000,2,-76.50812530517578,3.4007394313812256
https://fincaraiz.com.co/inmueble/apartamento-en-arriendo/la-flora/cali/7692991,7692991,950000,3,-76.51593017578125,3.4864091873168945
https://fincaraiz.com.co/inmueble/apartamento-en-arriendo/la-base/cali/7712911,7712911,800000,3,-76.49400329589844,3.443000078201294
https://fincaraiz.com.co/inmueble/apartamento-en-arriendo/alfonso-lopez-i-etapa/cali/7466069,7466069,520000,2,-76.48600006103516,3.447000026702881
https://fincaraiz.com.co/inmueble/apartamento-en-arriendo/paso-del-comercio/cali/7662001,7662001,650000,3,-76.49639892578125,3.4870846271514893
https://fincaraiz.com.co/inmueble/apartamento-en-arriendo/alfonso-lopez/cali/7662073,7662073,800000,2,-76.522216796875,3.42055606842041
https://fincaraiz.com.co/inmueble/apartamento-en-arriendo/valle-del-lili/cali/7662295,7662295,1200000,3,-76.5199966430664,3.375
https://fincaraiz.com.co/inmueble/apartamento-en-arriendo/oriente/cali/7662742,7662742,550000,3,-76.5028305053711,3.403627872467041
https://fincaraiz.com.co/inmueble/apartamento-en-arriendo/la-hacienda/cali/7663286,7663286,1200000,2,-76.52977752685547,3.395085096359253
https://fincaraiz.com.co/inmueble/apartamento-en-arriendo/la-flora/cali/7662821,7662821,1680000,3,-76.51079559326172,3.487004280090332
https://fincaraiz.com.co/inmueble/apartamento-en-arriendo/ciudad-jardin/cali/7628736,7628736,4600000,3,-76.53099822998047,3.36899995803833
https://fincaraiz.com.co/inmueble/apartamento-en-arriendo/brisas-de-los-alamos/cali/7662809,7662809,850000,2,-76.50242614746094,3.492462158203125
https://fincaraiz.com.co/inmueble/apartamento-en-arriendo/la-flora-cali/cali/7663168,7663168,1508000,3,-76.52352905273438,3.48352313041687
https://fincaraiz.com.co/inmueble/apartamento-en-arriendo/centenario/cali/7693403,7693403,1430000,2,-76.53600311279297,3.4539999961853027
https://fincaraiz.com.co/inmueble/apartamento-en-arriendo/versalles/cali/7668553,7668553,1350000,3,-76.52999877929688,3.4579999446868896
https://fincaraiz.com.co/inmueble/apartamento-en-arriendo/valle-del-lili/cali/7664811,7664811,1400000,3,-76.50859069824219,3.3673489093780518
https://fincaraiz.com.co/inmueble/apartamento-en-arriendo/la-campina/cali/7681852,7681852,1200000,2,-76.52710723876953,3.480440855026245
https://fincaraiz.com.co/inmueble/apartamento-en-arriendo/capri/cali/7704604,7704604,950000,2,-76.53923797607422,3.3910248279571533
https://fincaraiz.com.co/inmueble/apartamento-en-arriendo/la-flora/cali/7688514,7688514,1800000,2,-76.5223159790039,3.490323305130005
https://fincaraiz.com.co/inmueble/apartamento-en-arriendo/camino-real/cali/7563985,7563985,1300000,3,-76.54031372070312,3.4083900451660156
https://fincaraiz.com.co/inmueble/apartamento-en-arriendo/valle-del-lili/cali/7664224,7664224,980000,2,-76.51142120361328,3.3693723678588867
https://fincaraiz.com.co/inmueble/apartamento-en-arriendo/santa-isabel/cali/7663815,7663815,2500000,3,-76.5479965209961,3.427999973297119
https://fincaraiz.com.co/inmueble/apartamento-en-arriendo/pance/cali/7641012,7641012,4000000,3,-76.52883911132812,3.364640235900879
https://fincaraiz.com.co/inmueble/apartamento-en-arriendo/valle-del-lili/cali/7664710,7664710,2100000,3,-76.51476287841797,3.3662168979644775
https://fincaraiz.com.co/inmueble/apartamento-en-arriendo/ciudad-cordoba/cali/7664498,7664498,1000000,4,-76.50955200195312,3.398408889770508
https://fincaraiz.com.co/inmueble/apartamento-en-arriendo/san-fernando/cali/7578930,7578930,700000,2,-76.54000091552734,3.431999921798706
https://fincaraiz.com.co/inmueble/apartamento-en-arriendo/santa-barbara/cali/7665196,7665196,1100000,2,-76.48699951171875,3.4700000286102295
https://fincaraiz.com.co/inmueble/apartamento-en-arriendo/gaitan/cali/7630949,7630949,700000,2,-76.48468017578125,3.475785255432129
https://fincaraiz.com.co/inmueble/apartamento-en-arriendo/san-fernando/cali/7483063,7483063,750000,2,-76.54035949707031,3.435138702392578
https://fincaraiz.com.co/inmueble/apartamento-en-arriendo/valle-del-lili/cali/7663990,7663990,1500000,3,-76.51899719238281,3.375999927520752
https://fincaraiz.com.co/inmueble/apartamento-en-arriendo/san-judas-tadeo/cali/7663827,7663827,700000,2,-76.5228042602539,3.4089157581329346
https://fincaraiz.com.co/inmueble/apartamento-en-arriendo/arboledas/cali/7665299,7665299,5500000,1,-76.54900360107422,3.4489998817443848
https://fincaraiz.com.co/inmueble/apartamento-en-arriendo/santa-teresita/cali/7663942,7663942,4500000,3,-76.55436706542969,3.44754695892334
https://fincaraiz.com.co/inmueble/apartamento-en-arriendo/capri/cali/7712072,7712072,900000,2,-76.54000091552734,3.390000104904175
https://fincaraiz.com.co/inmueble/apartamento-en-arriendo/el-guabal/cali/7663956,7663956,800000,2,-76.5270004272461,3.4159998893737793
https://fincaraiz.com.co/inmueble/apartamento-en-arriendo/valle-del-lili/cali/7664468,7664468,1100000,2,-76.50469207763672,3.3702054023742676
https://fincaraiz.com.co/inmueble/apartamento-en-arriendo/san-judas-tadeo/cali/7663828,7663828,700000,2,-76.52273559570312,3.4089348316192627
https://fincaraiz.com.co/inmueble/apartamento-en-arriendo/santo-domingo/cali/7664034,7664034,875000,3,-76.53223419189453,3.4125008583068848
https://fincaraiz.com.co/inmueble/apartamento-en-arriendo/normandia/cali/7661418,7661418,5500000,3,-76.54489135742188,3.4551947116851807
https://fincaraiz.com.co/inmueble/apartamento-en-arriendo/santa-teresita/cali/7664887,7664887,4100000,2,-76.54698181152344,3.4540228843688965
https://fincaraiz.com.co/inmueble/apartamento-en-arriendo/pance/cali/7664848,7664848,4200000,4,-76.53524780273438,3.346788167953491
https://fincaraiz.com.co/inmueble/apartamento-en-arriendo/bellavista/cali/7665215,7665215,5500000,1,-76.5510025024414,3.446000099182129
https://fincaraiz.com.co/inmueble/apartamento-en-arriendo/doce-de-octubre/cali/7692749,7692749,880000,2,-76.52100372314453,3.4100000858306885
https://fincaraiz.com.co/inmueble/apartamento-en-arriendo/aguacatal/cali/6835189,6835189,1300000,2,-76.55728149414062,3.453878879547119
https://fincaraiz.com.co/inmueble/apartamento-en-arriendo/bellavista/cali/7392999,7392999,8580000,3,-76.5510025024414,3.446000099182129
https://fincaraiz.com.co/inmueble/apartamento-en-arriendo/union-de-vivienda-popular/cali/7543747,7543747,600000,2,-76.5090560913086,3.4067418575286865
https://fincaraiz.com.co/inmueble/apartamento-en-arriendo/valle-del-lili/cali/7668519,7668519,1600000,2,-76.52173614501953,3.3649706840515137
https://fincaraiz.com.co/inmueble/apartamento-en-arriendo/valle-del-lili/cali/7665312,7665312,950000,2,-76.5165786743164,3.37335205078125
https://fincaraiz.com.co/inmueble/apartamento-en-arriendo/valle-del-lili/cali/7479888,7479888,1050000,3,-76.5199966430664,3.369999885559082
https://fincaraiz.com.co/inmueble/apartamento-en-arriendo/valle-del-lili/cali/7668875,7668875,1200000,3,-76.5199966430664,3.369999885559082
https://fincaraiz.com.co/inmueble/apartamento-en-arriendo/el-bosque/cali/7667665,7667665,1000000,2,-76.53387451171875,3.4868316650390625
https://fincaraiz.com.co/inmueble/apartamento-en-arriendo/la-campina/cali/7663570,7663570,2500000,2,-76.52899932861328,3.4749999046325684
https://fincaraiz.com.co/inmueble/apartamento-en-arriendo/chiminangos/cali/7667052,7667052,520000,3,-76.53463745117188,3.4498722553253174
https://fincaraiz.com.co/inmueble/apartamento-en-arriendo/melendez/cali/7617064,7617064,900000,2,-76.52374267578125,3.4499199390411377
https://fincaraiz.com.co/inmueble/apartamento-en-arriendo/prados-del-limonar/cali/7648850,7648850,1100000,3,-76.52837371826172,3.3897082805633545
https://fincaraiz.com.co/inmueble/apartamento-en-arriendo/la-selva/cali/7522900,7522900,900000,3,-76.529296875,3.4094648361206055
https://fincaraiz.com.co/inmueble/apartamento-en-arriendo/el-ingenio/cali/7646420,7646420,1100000,1,-76.5260009765625,3.384000062942505
https://fincaraiz.com.co/inmueble/apartamento-en-arriendo/torres-de-comfandi/cali/7645127,7645127,780000,3,-76.49800109863281,3.4760000705718994
https://fincaraiz.com.co/inmueble/apartamento-en-arriendo/primero-de-mayo/cali/7668754,7668754,680000,3,-76.53284454345703,3.4062955379486084
https://fincaraiz.com.co/inmueble/apartamento-en-arriendo/santa-monica-popular/cali/7683515,7683515,720000,3,-76.51000213623047,3.434999942779541
https://fincaraiz.com.co/inmueble/apartamento-en-arriendo/primero-de-mayo/cali/7668794,7668794,680000,3,-76.53284454345703,3.4062955379486084
https://fincaraiz.com.co/inmueble/apartamento-en-arriendo/santa-teresita/cali/7666805,7666805,2600000,2,-76.531982421875,3.4516468048095703
https://fincaraiz.com.co/inmueble/apartamento-en-arriendo/ciudad-bochalema/cali/7667240,7667240,1200000,3,-76.51846313476562,3.3596081733703613
https://fincaraiz.com.co/inmueble/apartamento-en-arriendo/pance/cali/7667555,7667555,3800000,3,-76.52709197998047,3.3439834117889404
https://fincaraiz.com.co/inmueble/apartamento-en-arriendo/valle-del-lili-cali-sur/cali/7668394,7668394,1000000,2,-76.51587677001953,3.374908208847046
https://fincaraiz.com.co/inmueble/apartamento-en-arriendo/el-caney/cali/7659431,7659431,1000000,2,-76.51959228515625,3.3856406211853027
https://fincaraiz.com.co/inmueble/apartamento-en-arriendo/los-cristales/cali/7668164,7668164,2750000,3,-76.5479965209961,3.436000108718872
https://fincaraiz.com.co/inmueble/apartamento-en-arriendo/el-ingenio/cali/7668135,7668135,1100000,1,-76.5260009765625,3.384000062942505
https://fincaraiz.com.co/inmueble/apartamento-en-arriendo/ciudad-bochalema/cali/7669990,7669990,1300000,3,-76.51702117919922,3.359739065170288
https://fincaraiz.com.co/inmueble/apartamento-en-arriendo/la-flora/cali/7688514,7688514,1800000,2,-76.5223159790039,3.490323305130005
https://fincaraiz.com.co/inmueble/apartamento-en-arriendo/primero-de-mayo/cali/7021925,7021925,680000,3,-76.53463745117188,3.4498722553253174
https://fincaraiz.com.co/inmueble/apartamento-en-arriendo/ciudad-bochalema/cali/7632585,7632585,1000000,2,-76.5185317993164,3.354681968688965
https://fincaraiz.com.co/inmueble/apartamento-en-arriendo/las-orquideas/cali/7670613,7670613,600000,2,-76.47563934326172,3.4144835472106934
https://fincaraiz.com.co/inmueble/apartamento-en-arriendo/valle-del-lili/cali/6041539,6041539,3400000,2,-76.51651763916016,3.370342493057251
https://fincaraiz.com.co/inmueble/apartamento-en-arriendo/capri/cali/6042492,6042492,3300000,3,-76.54626952234,3.3896597247599765
https://fincaraiz.com.co/inmueble/apartamento-en-arriendo/valle-del-lili/cali/7605550,7605550,1400000,3,-76.52100372314453,3.371000051498413
https://fincaraiz.com.co/inmueble/apartamento-en-arriendo/bochalema-/cali/7670022,7670022,1300000,3,-76.51703643798828,3.3597118854522705
https://fincaraiz.com.co/inmueble/apartamento-en-arriendo/santa-teresita/cali/7670323,7670323,4100000,2,-76.54785919189453,3.453023910522461
https://fincaraiz.com.co/inmueble/apartamento-en-arriendo/los-cristales/cali/7670941,7670941,440000,2,-76.53773498535156,3.4369776248931885
https://fincaraiz.com.co/inmueble/apartamento-en-arriendo/san-fernando-nuevo/cali/7604878,7604878,2100000,2,-76.54499816894531,3.427999973297119
https://fincaraiz.com.co/inmueble/apartamento-en-arriendo/salomia/cali/7605936,7605936,950000,2,-76.50599670410156,3.4660000801086426
https://fincaraiz.com.co/inmueble/apartamento-en-arriendo/versalles/cali/7669342,7669342,850000,2,-76.53121948242188,3.4596381187438965
https://fincaraiz.com.co/inmueble/apartamento-en-arriendo/arboledas/cali/7451915,7451915,2600000,3,-76.54975128173828,3.4454331398010254
https://fincaraiz.com.co/inmueble/apartamento-en-arriendo/ciudad-cordoba/cali/7669070,7669070,620000,3,-76.5101089477539,3.3976662158966064
https://fincaraiz.com.co/inmueble/apartamento-en-arriendo/ciudad-bochalema/cali/7668946,7668946,1499000,3,-76.5174331665039,3.3620049953460693
https://fincaraiz.com.co/inmueble/apartamento-en-arriendo/ciudad-pacifica/cali/7670037,7670037,1200000,3,-76.52145385742188,3.3430702686309814
https://fincaraiz.com.co/inmueble/apartamento-en-arriendo/valle-del-lili/cali/7669916,7669916,1000000,2,-76.49500274658203,3.364000082015991
https://fincaraiz.com.co/inmueble/apartamento-en-arriendo/zona-norte/cali/7669804,7669804,760000,3,-76.49429321289062,3.476989984512329
https://fincaraiz.com.co/inmueble/apartamento-en-arriendo/pance/cali/7670217,7670217,3200000,3,-76.54683685302734,3.342268228530884
https://fincaraiz.com.co/inmueble/apartamento-en-arriendo/primero-de-mayo/cali/7670693,7670693,830000,3,-76.53284454345703,3.4062955379486084
https://fincaraiz.com.co/inmueble/apartamento-en-arriendo/la-flora/cali/7669069,7669069,900000,2,-76.52400207519531,3.4779999256134033
https://fincaraiz.com.co/inmueble/apartamento-en-arriendo/la-campina/cali/7634030,7634030,850000,2,-76.5262451171875,3.4810984134674072
https://fincaraiz.com.co/inmueble/apartamento-en-arriendo/poblado-campestre/cali/7668957,7668957,645000,2,-76.4628677368164,3.4014410972595215
https://fincaraiz.com.co/inmueble/apartamento-en-arriendo/valle-del-lili/cali/6042116,6042116,3400000,3,-76.5405044555664,3.372006416320801
https://fincaraiz.com.co/inmueble/apartamento-en-arriendo/los-cristales/cali/7673039,7673039,2004000,2,-76.55391693115234,3.4330849647521973
https://fincaraiz.com.co/inmueble/apartamento-en-arriendo/santa-rita/cali/7532276,7532276,11000000,3,-76.5540771484375,3.4513726234436035
https://fincaraiz.com.co/inmueble/apartamento-en-arriendo/la-campina/cali/7681852,7681852,1200000,2,-76.52710723876953,3.480440855026245
https://fincaraiz.com.co/inmueble/apartamento-en-arriendo/nueva-tequendama/cali/7540633,7540633,1750000,3,-76.5469970703125,3.4110000133514404
https://fincaraiz.com.co/inmueble/apartamento-en-arriendo/prados-del-limonar/cali/7648850,7648850,1100000,3,-76.52837371826172,3.3897082805633545
https://fincaraiz.com.co/inmueble/apartamento-en-arriendo/melendez/cali/7637154,7637154,914600,2,-76.5009994506836,3.4800000190734863
https://fincaraiz.com.co/inmueble/apartamento-en-arriendo/ciudad-bochalema/cali/7683266,7683266,850000,2,-76.51699829101562,3.3580000400543213
https://fincaraiz.com.co/inmueble/apartamento-en-arriendo/juanambu/cali/7671654,7671654,4000000,3,-76.53700256347656,3.4560000896453857
https://fincaraiz.com.co/inmueble/apartamento-en-arriendo/los-cristales/cali/7670970,7670970,1060000,2,-76.53773498535156,3.4369776248931885
https://fincaraiz.com.co/inmueble/apartamento-en-arriendo/camino-real/cali/7672662,7672662,1750000,3,-76.54197692871094,3.411375045776367
https://fincaraiz.com.co/inmueble/apartamento-en-arriendo/chipichape/cali/7672561,7672561,2500000,2,-76.52826690673828,3.4783427715301514
https://fincaraiz.com.co/inmueble/apartamento-en-arriendo/ciudad-bochalema/cali/7632585,7632585,1000000,2,-76.5185317993164,3.354681968688965
https://fincaraiz.com.co/inmueble/apartamento-en-arriendo/valle-del-lili/cali/7671123,7671123,820000,2,-76.531982421875,3.4516468048095703
https://fincaraiz.com.co/inmueble/apartamento-en-arriendo/santa-rita/cali/7314681,7314681,3000000,3,-76.5479965209961,3.4539999961853027
https://fincaraiz.com.co/inmueble/apartamento-en-arriendo/santa-teresita/cali/7671881,7671881,3500000,3,-76.5510025024414,3.4519999027252197
https://fincaraiz.com.co/inmueble/apartamento-en-arriendo/bochalema/cali/7676024,7676024,1700000,3,-76.52328491210938,3.3559255599975586
https://fincaraiz.com.co/inmueble/apartamento-en-arriendo/santa-monica/cali/7611808,7611808,1800000,2,-76.53199768066406,3.4649999141693115
https://fincaraiz.com.co/inmueble/apartamento-en-arriendo/valle-del-lili/cali/7673169,7673169,1000000,3,-76.5199966430664,3.365999937057495
https://fincaraiz.com.co/inmueble/apartamento-en-arriendo/poblado-campestre/cali/7652468,7652468,800000,4,-76.49700164794922,3.4189999103546143
https://fincaraiz.com.co/inmueble/apartamento-en-arriendo/valle-del-lili/cali/7640886,7640886,1250000,2,-76.52300262451172,3.378999948501587
https://fincaraiz.com.co/inmueble/apartamento-en-arriendo/brisas-de-los-alamos/cali/7672163,7672163,750000,3,-76.51851654052734,3.4582436084747314
https://fincaraiz.com.co/inmueble/apartamento-en-arriendo/la-merced/cali/7672931,7672931,830000,2,-76.51533508300781,3.478830337524414
https://fincaraiz.com.co/inmueble/apartamento-en-arriendo/prados-del-norte/cali/7671891,7671891,1300000,3,-76.52031707763672,3.4707510471343994
https://fincaraiz.com.co/inmueble/apartamento-en-arriendo/arboledas/cali/7671439,7671439,3000000,3,-76.54733276367188,3.449028491973877
https://fincaraiz.com.co/inmueble/apartamento-en-arriendo/juanambu/cali/7671460,7671460,3100000,1,-76.53700256347656,3.4560000896453857
https://fincaraiz.com.co/inmueble/apartamento-en-arriendo/floralia/cali/7280228,7280228,520000,2,-76.48699951171875,3.496000051498413
https://fincaraiz.com.co/inmueble/apartamento-en-arriendo/quintas-de-don-simon/cali/7675687,7675687,3200000,3,-76.53784942626953,3.3896896839141846
https://fincaraiz.com.co/inmueble/apartamento-en-arriendo/la-flora/cali/7688514,7688514,1800000,2,-76.5223159790039,3.490323305130005
https://fincaraiz.com.co/inmueble/apartamento-en-arriendo/la-flora/cali/7691288,7691288,2300000,3,-76.50121307373047,3.483975887298584
https://fincaraiz.com.co/inmueble/apartamento-en-arriendo/la-campina/cali/7681852,7681852,1200000,2,-76.52710723876953,3.480440855026245
https://fincaraiz.com.co/inmueble/apartamento-en-arriendo/valle-del-lili-ciudad-melendez/cali/7675963,7675963,1500000,2,-76.50904846191406,3.3673627376556396
https://fincaraiz.com.co/inmueble/apartamento-en-arriendo/valle-del-lili/cali/7673346,7673346,1700000,2,-76.51699829101562,3.368000030517578
https://fincaraiz.com.co/inmueble/apartamento-en-arriendo/ciudad-del-campo/cali/7475507,7475507,520000,2,-76.45952606201172,3.454868793487549
https://fincaraiz.com.co/inmueble/apartamento-en-arriendo/el-refugio/cali/7676229,7676229,1300000,3,-76.55000305175781,3.3980000019073486
https://fincaraiz.com.co/inmueble/apartamento-en-arriendo/ciudad-pacifica/cali/7676085,7676085,1150000,2,-76.51587677001953,3.345438003540039
https://fincaraiz.com.co/inmueble/apartamento-en-arriendo/el-guabal/cali/7501065,7501065,1000000,2,-76.5250015258789,3.4179999828338623
https://fincaraiz.com.co/inmueble/apartamento-en-arriendo/urbanizacion-la-flora/cali/7698787,7698787,2300000,3,-76.51599884033203,3.48799991607666
https://fincaraiz.com.co/inmueble/apartamento-en-arriendo/los-andes/cali/7620727,7620727,950000,2,-76.49800109863281,3.4679999351501465
https://fincaraiz.com.co/inmueble/apartamento-en-arriendo/el-guabal/cali/7501065,7501065,1000000,2,-76.5250015258789,3.4179999828338623
https://fincaraiz.com.co/inmueble/apartamento-en-arriendo/primero-de-mayo/cali/7676218,7676218,1000000,3,-76.53299713134766,3.4079999923706055
https://fincaraiz.com.co/inmueble/apartamento-en-arriendo/granada/cali/7673416,7673416,2200000,1,-76.53534698486328,3.4565279483795166
https://fincaraiz.com.co/inmueble/apartamento-en-arriendo/las-delicias/cali/7674173,7674173,650000,1,-76.50679016113281,3.461029291152954
https://fincaraiz.com.co/inmueble/apartamento-en-arriendo/ciudad-bochalema/cali/7600685,7600685,900000,2,-76.51699829101562,3.3580000400543213
https://fincaraiz.com.co/inmueble/apartamento-en-arriendo/mayapan-las-vegas/cali/7674632,7674632,1100000,3,-76.54238891601562,3.379098653793335
https://fincaraiz.com.co/inmueble/apartamento-en-arriendo/ciudad-bochalema/cali/7675426,7675426,1000000,3,-76.51713562011719,3.3596465587615967
https://fincaraiz.com.co/inmueble/apartamento-en-arriendo/santa-teresita/cali/7674171,7674171,5500000,3,-76.54900360107422,3.453000068664551
https://fincaraiz.com.co/inmueble/apartamento-en-arriendo/sur-quintasdedonsimon/cali/7674749,7674749,4800000,3,-76.531982421875,3.4516468048095703
https://fincaraiz.com.co/inmueble/apartamento-en-arriendo/metropolitano-del-norte/cali/7674646,7674646,950000,3,-76.49495697021484,3.4810242652893066
https://fincaraiz.com.co/inmueble/apartamento-en-arriendo/brisas-de-los-alamos/cali/7673249,7673249,750000,2,-76.50399780273438,3.492000102996826
https://fincaraiz.com.co/inmueble/apartamento-en-arriendo/normandia/cali/7652197,7652197,6000000,3,-76.59400177001953,3.4760000705718994
https://fincaraiz.com.co/inmueble/apartamento-en-arriendo/los-libertadores/cali/7674701,7674701,1000000,2,-76.54027557373047,3.442160129547119
https://fincaraiz.com.co/inmueble/apartamento-en-arriendo/los-cambulos/cali/7676008,7676008,2600000,3,-76.53700256347656,3.4189999103546143
https://fincaraiz.com.co/inmueble/apartamento-en-arriendo/ciudad-bochalema/cali/7677107,7677107,1780000,3,-76.52149963378906,3.35555362701416
https://fincaraiz.com.co/inmueble/apartamento-en-arriendo/la-flora/cali/7688514,7688514,1800000,2,-76.5223159790039,3.490323305130005
https://fincaraiz.com.co/inmueble/apartamento-en-arriendo/bochalema/cali/7676024,7676024,1700000,3,-76.52328491210938,3.3559255599975586
https://fincaraiz.com.co/inmueble/apartamento-en-arriendo/la-campina/cali/7681852,7681852,1200000,2,-76.52710723876953,3.480440855026245
https://fincaraiz.com.co/inmueble/apartamento-en-arriendo/primero-de-mayo/cali/7676615,7676615,1000000,3,-76.53299713134766,3.4079999923706055
https://fincaraiz.com.co/inmueble/apartamento-en-arriendo/ciudad-cordoba/cali/7587530,7587530,670000,2,-76.5101547241211,3.397230386734009
https://fincaraiz.com.co/inmueble/apartamento-en-arriendo/barrio-obrero/cali/7677777,7677777,550000,2,-76.52169036865234,3.444990396499634
https://fincaraiz.com.co/inmueble/apartamento-en-arriendo/el-guabal/cali/7676972,7676972,750000,2,-76.53227996826172,3.415010452270508
https://fincaraiz.com.co/inmueble/apartamento-en-arriendo/valle-del-lili/cali/7677462,7677462,1100000,2,-76.51607513427734,3.3733482360839844
https://fincaraiz.com.co/inmueble/apartamento-en-arriendo/metropolitano-del-norte/cali/7676692,7676692,870000,3,-76.4918441772461,3.4819769859313965
https://fincaraiz.com.co/inmueble/apartamento-en-arriendo/barrio-obrero/cali/7677869,7677869,550000,2,-76.52025604248047,3.4487802982330322
https://fincaraiz.com.co/inmueble/apartamento-en-arriendo/brisas-de-los-alamos/cali/7676601,7676601,1200000,3,-76.50599670410156,3.490999937057495
https://fincaraiz.com.co/inmueble/apartamento-en-arriendo/ciudad-pacifica/cali/7647279,7647279,1050000,2,-76.51515197753906,3.434206008911133
https://fincaraiz.com.co/inmueble/apartamento-en-arriendo/bochalema/cali/7713468,7713468,1200000,3,-76.51764678955078,3.362065076828003
https://fincaraiz.com.co/inmueble/apartamento-en-arriendo/valle-del-lili/cali/7676408,7676408,1500000,3,-76.50823211669922,3.3669474124908447
https://fincaraiz.com.co/inmueble/apartamento-en-arriendo/santa-teresita/cali/7676314,7676314,3700000,3,-76.55599975585938,3.447999954223633
https://fincaraiz.com.co/inmueble/apartamento-en-arriendo/los-andes/cali/7678150,7678150,1200000,3,-76.5009994506836,3.4690001010894775
https://fincaraiz.com.co/inmueble/apartamento-en-arriendo/la-casona/cali/7677420,7677420,500000,2,-76.47899627685547,3.4189999103546143
https://fincaraiz.com.co/inmueble/apartamento-en-arriendo/ciudad-bochalema/cali/7676658,7676658,1200000,3,-76.5020751953125,3.35404109954834
https://fincaraiz.com.co/inmueble/apartamento-en-arriendo/santa-monica/cali/7597401,7597401,1800000,1,-76.53251647949219,3.4647181034088135
https://fincaraiz.com.co/inmueble/apartamento-en-arriendo/cristobal-colon/cali/7677103,7677103,800000,2,-76.52495574951172,3.423382520675659
https://fincaraiz.com.co/inmueble/apartamento-en-arriendo/bochalema/cali/7458498,7458498,850000,2,-76.51502990722656,3.3557138442993164
https://fincaraiz.com.co/inmueble/apartamento-en-arriendo/la-hacienda/cali/7653287,7653287,1000000,2,-76.5260009765625,3.3970000743865967
https://fincaraiz.com.co/inmueble/apartamento-en-arriendo/menga/cali/7677919,7677919,2700000,3,-76.52774810791016,3.488734722137451
https://fincaraiz.com.co/inmueble/apartamento-en-arriendo/valle-grande/cali/7677011,7677011,560000,1,-76.47137451171875,3.437530040740967
https://fincaraiz.com.co/inmueble/apartamento-en-arriendo/el-caney/cali/7677819,7677819,700000,2,-76.522216796875,3.42055606842041
https://fincaraiz.com.co/inmueble/apartamento-en-arriendo/el-cedro/cali/7677918,7677918,1500000,3,-76.531982421875,3.4516468048095703
https://fincaraiz.com.co/inmueble/apartamento-en-arriendo/ciudad-bochalema/cali/7534077,7534077,1000000,3,-76.5260009765625,3.434000015258789
https://fincaraiz.com.co/inmueble/apartamento-en-arriendo/pance/cali/7454039,7454039,4100000,3,-76.6386489868164,3.3283400535583496
https://fincaraiz.com.co/inmueble/apartamento-en-arriendo/primero-de-mayo/cali/7224781,7224781,690000,3,-76.53463745117188,3.4498722553253174
https://fincaraiz.com.co/inmueble/apartamento-en-arriendo/union-de-vivienda-popular/cali/7543747,7543747,600000,2,-76.5090560913086,3.4067418575286865
https://fincaraiz.com.co/inmueble/apartamento-en-arriendo/melendez/cali/7300619,7300619,980000,2,-76.54499816894531,3.378000020980835
